control_number,specific_name,generic_name,category,qty,unit,origin,ship_date
2014415908,CHACMA,BABOON,TRO,2,NO,ZA,1/25/14
2014415908,,CARACAL,TRO,1,NO,ZA,1/25/14
2014415908,BLACK-BACKED,JACKAL,TRO,2,NO,ZA,1/25/14
2014415908,,BLESBOK,TRO,1,NO,ZA,1/25/14
2014415908,BLUE,WILDEBEEST,TRO,2,NO,ZA,1/25/14
2014415908,,GEMSBOK,TRO,2,NO,ZA,1/25/14
2014415908,,IMPALA,TRO,2,NO,ZA,1/25/14
2014415908,GREATER,KUDU,TRO,2,NO,ZA,1/25/14
2014415908,,HARTEBEEST,TRO,1,NO,ZA,1/25/14
2014415908,COMMON,WARTHOG,TRO,1,NO,ZA,1/25/14
2014415908,,WATERBUCK,TRO,2,NO,ZA,1/25/14
2014415908,BURCHELL'S,ZEBRA,TRO,2,NO,ZA,1/25/14
2014416150,,BLACKBUCK,TRO,1,NO,AR,2/3/14
2014416150,,ELK,TRO,1,NO,AR,2/3/14
2014416150,WILD,BOAR,TRO,1,NO,AR,2/3/14
2014416150,FALLOW,DEER,TRO,1,NO,AR,2/3/14
2014416159,,BLACKBUCK,TRO,1,NO,AR,2/5/14
2014416159,,COUGAR,TRO,1,NO,AR,2/5/14
2014416159,DOMESTIC,SHEEP,TRO,1,NO,AR,2/5/14
2014417025,AMERICAN BLACK,BEAR,RUG,1,NO,CA,2/6/14
2014417048,WHITE-TAILED,DEER,LPS,4008,NO,US,1/14/14
2014417056,,OYSTER,SPR,2880,NO,CN,2/11/14
2014417059,GREAT PEARL,OYSTER,SPR,529,NO,VN,2/11/14
2014417062,,OYSTER,SPR,480,NO,CN,1/31/14
2014417093,WHITE-TAILED,DEER,LPS,54432,NO,US,2/9/14
2014417100,ARGENTINE SHORTFIN,SQUID,BOD,81034,KG,AR,2/11/14
2014417103,ARGENTINE SHORTFIN,SQUID,BOD,143502,KG,AR,2/11/14
2014417103,ARGENTINE SHORTFIN,SQUID,BOD,11543,KG,AR,2/11/14
2014417107,ARGENTINE SHORTFIN,SQUID,BOD,249924,KG,AR,2/11/14
2014417110,WHITE-TAILED,DEER,GAR,8784,NO,US,2/10/14
2014417115,GREAT PEARL,OYSTER,JWL,133,NO,PH,2/8/14
2014417115,ABALONE,SHELL,JWL,121,NO,NZ,2/8/14
2014417115,,SHELL,JWL,23,NO,US,2/8/14
2014417115,,OYSTER,JWL,30,NO,PF,2/8/14
2014417115,,SEA FAN,JWL,4,NO,CN,2/8/14
2014417115,,OYSTER,JWL,6,NO,PH,2/8/14
2014417139,PEARL,MUSSEL,SPR,40536,NO,CN,2/9/14
2014417466,SWAN,MUSSEL,SPR,990,NO,CN,2/11/14
2014417572,,SQUID,MEA,2823,KG,TH,2/10/14
2014417574,,SQUID,MEA,3629,KG,TH,2/10/14
2014417781,,OYSTER,SPR,67,NO,AU,2/6/14
2014417789,,IMPALA,TRO,1,NO,ZA,2/5/14
2014417789,VERVET,MONKEY,TRO,1,NO,ZA,2/5/14
2014417802,AFRICAN,ELEPHANT,SKP,7,NO,BW,2/5/14
2014417882,AMERICAN BLACK,BEAR,RUG,1,NO,CA,2/10/14
2014417882,AMERICAN BLACK,BEAR,SKU,1,NO,CA,2/10/14
2014417891,,IMPALA,TRO,1,NO,NA,2/8/14
2014417891,GREATER,KUDU,TRO,1,NO,NA,2/8/14
2014417891,,GEMSBOK,TRO,1,NO,NA,2/8/14
2014417891,,SPRINGBOK,TRO,1,NO,NA,2/8/14
2014417891,BURCHELL'S,ZEBRA,TRO,1,NO,NA,2/8/14
2014417977,AMERICAN BLACK,BEAR,RUG,1,NO,CA,2/7/14
2014417977,AMERICAN BLACK,BEAR,SKU,1,NO,CA,2/7/14
2014417981,AFRICAN,LION,TRO,1,NO,ZA,2/3/14
2014417981,BLACK-BACKED,JACKAL,TRO,1,NO,ZA,2/3/14
2014417981,BLUE,WILDEBEEST,TRO,1,NO,ZA,2/3/14
2014417981,,GEMSBOK,TRO,1,NO,ZA,2/3/14
2014417981,,IMPALA,TRO,3,NO,ZA,2/3/14
2014417981,GREATER,KUDU,TRO,2,NO,ZA,2/3/14
2014417981,COMMON,WARTHOG,TRO,2,NO,ZA,2/3/14
2014417981,,BLESBOK,TRO,1,NO,ZA,2/3/14
2014418026,AFRICAN,ELEPHANT,LPS,1,NO,ZA,2/5/14
2014418048,AFRICAN,ELEPHANT,LPS,1,NO,ZA,2/5/14
2014418568,RADIATED RAT,SNAKE,SHO,720,NO,ID,2/11/14
2014418583,,SQUID,MEA,9271,KG,CN,2/13/14
2014418586,TROCHA,SHELL,SPR,23394,NO,ID,1/25/14
2014418587,,BLACKBUCK,TRO,3,NO,AR,2/3/14
2014418587,DOMESTIC WATER,BUFFALO,TRO,3,NO,AR,2/3/14
2014418587,,ELK,TRO,3,NO,AR,2/3/14
2014418587,,CHITAL,TRO,1,NO,AR,2/3/14
2014418587,FALLOW,DEER,TRO,1,NO,AR,2/3/14
2014418587,WILD,BOAR,TRO,1,NO,AR,2/3/14
2014418588,,OYSTER,SPR,5256,NO,ID,2/11/14
2014418588,GREAT PEARL,OYSTER,SPR,8028,NO,ID,2/11/14
2014418589,EUROPEAN,RABBIT,GAR,901,NO,AU,2/11/14
2014418606,,ELK,MEA,1570,KG,NZ,2/11/14
2014418606,,ELK,MEA,1810,KG,NZ,2/11/14
2014418606,BRUSHTAIL,POSSUM,MEA,1810,KG,NZ,2/11/14
2014418606,,ELK,MEA,32,KG,NZ,2/11/14
2014418606,BRUSHTAIL,POSSUM,MEA,32,KG,NZ,2/11/14
2014418606,,ELK,MEA,27,KG,NZ,2/11/14
2014418606,BRUSHTAIL,POSSUM,MEA,27,KG,NZ,2/11/14
2014418606,,ELK,MEA,509,KG,NZ,2/11/14
2014418606,BRUSHTAIL,POSSUM,MEA,509,KG,NZ,2/11/14
2014418606,,ELK,MEA,1655,KG,NZ,2/11/14
2014418606,,ELK,MEA,32,KG,NZ,2/11/14
2014418606,,ELK,MEA,182,KG,NZ,2/11/14
2014418606,,ELK,MEA,509,KG,NZ,2/11/14
2014418606,,ELK,MEA,45,KG,NZ,2/11/14
2014418606,,ELK,MEA,276,KG,NZ,2/11/14
2014418606,,ELK,MEA,34,KG,NZ,2/11/14
2014418606,,ELK,MEA,115,KG,NZ,2/11/14
2014418606,BRUSHTAIL,POSSUM,MEA,12,KG,NZ,2/11/14
2014418606,BRUSHTAIL,POSSUM,MEA,145,KG,NZ,2/11/14
2014418606,BRUSHTAIL,POSSUM,MEA,327,KG,NZ,2/11/14
2014418606,BRUSHTAIL,POSSUM,MEA,28,KG,NZ,2/11/14
2014418606,BRUSHTAIL,POSSUM,MEA,60,KG,NZ,2/11/14
2014418606,BRUSHTAIL,POSSUM,MEA,165,KG,NZ,2/11/14
2014418606,RED,KANGAROO,MEA,945,KG,NZ,2/11/14
2014418606,,ELK,MEA,109,KG,NZ,2/11/14
2014418692,OLIVE,FLOUNDER,LIV,404,NO,KR,2/12/14
2014418692,,SEA PINEAPPLE,LIV,320,NO,KR,2/12/14
2014418692,,SEA CUCUMBER,LIV,122,NO,KR,2/12/14
2014418694,OLIVE,FLOUNDER,LIV,184,NO,KR,2/12/14
2014418694,,SEA PINEAPPLE,LIV,150,NO,KR,2/12/14
2014419022,RED,KANGAROO,SHO,1068,NO,AU,2/10/14
2014419137,,BLESBOK,TRO,1,NO,ZA,2/5/14
2014419137,,BUSHBUCK,TRO,1,NO,ZA,2/5/14
2014419137,COMMON,ELAND,TRO,1,NO,ZA,2/5/14
2014419137,,IMPALA,TRO,1,NO,ZA,2/5/14
2014419137,GREATER,KUDU,TRO,1,NO,ZA,2/5/14
2014419137,,NYALA,TRO,1,NO,ZA,2/5/14
2014419137,,HARTEBEEST,TRO,1,NO,ZA,2/5/14
2014419137,COMMON,WARTHOG,TRO,2,NO,ZA,2/5/14
2014419137,,WATERBUCK,TRO,1,NO,ZA,2/5/14
2014419147,,SQUID,MEA,1785,KG,TH,2/10/14
2014419148,GREATER,KUDU,TRO,1,NO,NA,2/12/14
2014419148,,HARTEBEEST,TRO,1,NO,NA,2/12/14
2014419148,,SPRINGBOK,TRO,1,NO,NA,2/12/14
2014419148,DESERT,WARTHOG,TRO,1,NO,NA,2/12/14
2014419148,BLUE,WILDEBEEST,TRO,1,NO,NA,2/12/14
2014419151,,GIRAFFE,BON,30,NO,ZA,2/8/14
2014419151,GREATER,KUDU,SKE,1,NO,ZA,2/8/14
2014419153,,ELK,TRO,1,NO,TR,2/10/14
2014419153,ALPINE,CHAMOIS,TRO,1,NO,TR,2/10/14
2014419153,WILD,BOAR,TRO,1,NO,TR,2/10/14
2014419199,,GIRAFFE,TRO,1,NO,ZA,2/6/14
2014419199,VAAL,RHEBOK,TRO,2,NO,ZA,2/6/14
2014419199,,STEENBOK,TRO,1,NO,ZA,2/6/14
2014419199,BUSH,DUIKER,TRO,1,NO,ZA,2/6/14
2014419199,SOUTHERN,REEDBUCK,TRO,1,NO,ZA,2/6/14
2014419199,MOUNTAIN,REEDBUCK,TRO,1,NO,ZA,2/6/14
2014419199,,BLESBOK,TRO,2,NO,ZA,2/6/14
2014419199,COMMON,WARTHOG,TRO,1,NO,ZA,2/6/14
2014419199,GREATER,KUDU,TRO,1,NO,ZA,2/6/14
2014419199,,HARTEBEEST,TRO,1,NO,ZA,2/6/14
2014419199,COMMON,ELAND,TRO,1,NO,ZA,2/6/14
2014419199,CAPE,PORCUPINE,TRO,1,NO,ZA,2/6/14
2014419199,,SPRINGBOK,TRO,1,NO,ZA,2/6/14
2014419199,,GEMSBOK,TRO,1,NO,ZA,2/6/14
2014419201,,GIRAFFE,SKP,1,NO,ZA,2/6/14
2014419626,SOUTHERN AFRICAN,OSTRICH,FEA,13536,NO,ZA,2/15/14
2014419626,COMMON,PHEASANT,FEA,5184,NO,CN,2/15/14
2014419627,,OYSTER,SPR,250,NO,CN,2/17/14
2014419628,PEARL,MUSSEL,SPR,408,NO,CN,2/17/14
2014419629,,STARFISH,BOD,15018,NO,PH,2/17/14
2014419629,LITTLE BEAR,CONCH,SPR,7002,NO,PH,2/17/14
2014419634,,OYSTER,SPR,24,NO,IN,2/17/14
2014419640,GREAT PEARL,OYSTER,JWL,500,NO,PH,2/14/14
2014419640,ABALONE,SHELL,JWL,467,NO,NZ,2/14/14
2014419640,,SHELL,JWL,75,NO,US,2/14/14
2014419640,,OYSTER,JWL,135,NO,PF,2/14/14
2014419640,,SEA FAN,JWL,10,NO,CN,2/14/14
2014419640,,OYSTER,JWL,44,NO,PH,2/14/14
2014419644,OLIVE,FLOUNDER,LIV,74,NO,KR,2/14/14
2014419644,RIDGED-EYE,FLOUNDER,LIV,20,NO,KR,2/14/14
2014419644,WHIPARM,OCTOPUS,LIV,20,NO,KR,2/14/14
2014419644,,SEA PINEAPPLE,MEA,5,KG,KR,2/14/14
2014419651,BLUE-WINGED,TEAL,TRO,1,NO,US,2/2/14
2014419651,NORTHERN,PINTAIL,TRO,1,NO,US,2/2/14
2014419651,CINNAMON,TEAL,TRO,1,NO,US,2/2/14
2014419651,,ELK,HOR,20,NO,US,2/2/14
2014419651,,MOOSE,HOR,2,NO,US,2/2/14
2014419651,MULE,DEER,HOR,10,NO,US,2/2/14
2014419863,,CUTTLEFISH,MEA,12,KG,KR,2/15/14
2014419863,NORTHERN SHORTFIN,SQUID,MEA,27,KG,KR,2/15/14
2014419863,NORTHERN SHORTFIN,SQUID,MEA,23,KG,KR,2/15/14
2014419863,NORTHERN SHORTFIN,SQUID,MEA,33,KG,KR,2/15/14
2014419897,GREAT PEARL,OYSTER,SPR,4818,NO,JP,1/24/14
2014419925,COMMON,ELAND,TRO,1,NO,ZA,2/8/14
2014419925,BLUE,WILDEBEEST,TRO,1,NO,ZA,2/8/14
2014419925,,GEMSBOK,TRO,2,NO,ZA,2/8/14
2014419925,BURCHELL'S,ZEBRA,TRO,1,NO,ZA,2/8/14
2014419925,,HARTEBEEST,TRO,1,NO,ZA,2/8/14
2014419925,,BLESBOK,TRO,1,NO,ZA,2/8/14
2014419925,,IMPALA,TRO,2,NO,ZA,2/8/14
2014419925,,SPRINGBOK,TRO,1,NO,ZA,2/8/14
2014419925,BLACK-BACKED,JACKAL,TRO,1,NO,ZA,2/8/14
2014419925,GREATER,KUDU,TRO,1,NO,ZA,2/8/14
2014419931,AFRICAN,LION,TRO,1,NO,ZA,2/8/14
2014419931,GREATER,KUDU,TRO,1,NO,ZA,2/8/14
2014420411,TROCHA,SHELL,SPR,16115,NO,ID,1/25/14
2014420523,CAPIZ,SHELL,SPR,300,NO,PH,2/18/14
2014420527,CAPIZ,SHELL,SPR,946,NO,PH,2/18/14
2014420529,CAPIZ,SHELL,SPR,245,NO,PH,2/18/14
2014420533,CAPIZ,SHELL,SPR,776,NO,VN,2/18/14
2014420541,GREAT PEARL,OYSTER,SPR,2,NO,VN,2/18/14
2014420541,PEARL,MUSSEL,SPR,6,NO,VN,2/18/14
2014420545,GREAT PEARL,OYSTER,SPR,157,NO,VN,2/18/14
2014420545,PEARL,MUSSEL,SPR,40,NO,VN,2/18/14
2014420550,,OYSTER,SPR,240,NO,CN,2/18/14
2014420552,RADIATED RAT,SNAKE,SHO,2400,NO,ID,2/16/14
2014420555,TROPICAL,FISH,LIV,1076,NO,ID,2/14/14
2014420555,"CRABS, LOBSTERS,",CRUSTACEANS,LIV,140,NO,ID,2/14/14
2014420555,MOLLUSC,SHELL,LIV,498,NO,ID,2/14/14
2014420555,,CRUSTACEAN,LIV,126,NO,ID,2/14/14
2014420555,,CORAL,LIV,4,NO,ID,2/14/14
2014420555,,CORAL,LIV,3,NO,ID,2/14/14
2014420555,FINGER LEATHER,CORAL,LIV,8,NO,ID,2/14/14
2014420555,,SPONGE,LIV,3,NO,ID,2/14/14
2014420555,SEA,ANEMONE,LIV,3,NO,ID,2/14/14
2014420555,,CORAL,LIV,6,NO,ID,2/14/14
2014420555,,OCTOPUS,LIV,1,NO,ID,2/14/14
2014420803,CRAB-EATING,MACAQUE,LIV,800,NO,KH,2/18/14
2014420804,CRAB-EATING,MACAQUE,LIV,280,NO,KH,2/18/14
2014420856,,WATERBUCK,TRO,1,NO,CM,2/8/14
2014420856,GIANT,ELAND,TRO,1,NO,CM,2/8/14
2014421716,AFRICAN,BUFFALO,TRO,1,NO,ZA,2/17/14
2014421716,,GIRAFFE,TRO,1,NO,ZA,2/17/14
2014421716,,GEMSBOK,TRO,2,NO,ZA,2/17/14
2014421716,,BLESBOK,TRO,1,NO,ZA,2/17/14
2014421716,GREATER,KUDU,TRO,1,NO,ZA,2/17/14
2014421716,COMMON,WARTHOG,TRO,1,NO,ZA,2/17/14
2014421716,,IMPALA,TRO,1,NO,ZA,2/17/14
2014421716,BUSH,DUIKER,TRO,1,NO,ZA,2/17/14
2014421716,WILD,BOAR,TRO,1,NO,ZA,2/17/14
2014421727,CHACMA,BABOON,TRO,2,NO,NA,2/12/14
2014421727,HARTMANN'S MT.,ZEBRA,TRO,1,NO,NA,2/12/14
2014421727,,IMPALA,TRO,2,NO,NA,2/12/14
2014421727,GREATER,KUDU,TRO,1,NO,NA,2/12/14
2014421727,,GEMSBOK,TRO,2,NO,NA,2/12/14
2014421727,SOUTHERN AFRICAN,OSTRICH,TRO,1,NO,NA,2/12/14
2014421727,,SPRINGBOK,TRO,3,NO,NA,2/12/14
2014421727,,STEENBOK,TRO,1,NO,NA,2/12/14
2014421727,DESERT,WARTHOG,TRO,1,NO,NA,2/12/14
2014421727,BLACK,WILDEBEEST,TRO,2,NO,NA,2/12/14
2014421727,KIRK'S,DIKDIK,TRO,1,NO,NA,2/12/14
2014421733,HARTMANN'S MT.,ZEBRA,TRO,1,NO,ZA,2/17/14
2014421733,COMMON,WARTHOG,TRO,1,NO,ZA,2/17/14
2014421733,,GEMSBOK,TRO,1,NO,ZA,2/17/14
2014421733,,SPRINGBOK,TRO,3,NO,ZA,2/17/14
2014421733,,IMPALA,TRO,1,NO,ZA,2/17/14
2014421733,,HARTEBEEST,TRO,1,NO,ZA,2/17/14
2014421733,BLACK,WILDEBEEST,TRO,1,NO,ZA,2/17/14
2014421733,GREATER,KUDU,TRO,2,NO,ZA,2/17/14
2014421733,,BLESBOK,TRO,1,NO,ZA,2/17/14
2014421733,BURCHELL'S,ZEBRA,TRO,1,NO,ZA,2/17/14
2014421735,,GEMSBOK,TAI,1,NO,ZA,2/17/14
2014421735,,HARTEBEEST,TAI,1,NO,ZA,2/17/14
2014421735,BLACK,WILDEBEEST,TAI,1,NO,ZA,2/17/14
2014421735,,HARTEBEEST,SKI,1,NO,ZA,2/17/14
2014421735,,SPRINGBOK,SKI,5,NO,ZA,2/17/14
2014421735,BLACK,WILDEBEEST,SKI,1,NO,ZA,2/17/14
2014422126,GREAT PEARL,OYSTER,JWL,194,NO,PH,2/19/14
2014422126,ABALONE,SHELL,JWL,205,NO,NZ,2/19/14
2014422126,,SHELL,JWL,31,NO,US,2/19/14
2014422126,,OYSTER,JWL,70,NO,PF,2/19/14
2014422126,,OYSTER,JWL,7,NO,PH,2/19/14
2014422141,AMERICAN,MINK,SKI,12807,NO,DK,2/18/14
2014422223,LITTLE BEAR,CONCH,SPR,720,NO,CN,2/22/14
2014422223,VESTA'S BUTTON TOP,SHELL,SPR,720,NO,CN,2/22/14
2014422223,,NASSA,SPR,720,NO,CN,2/22/14
2014422223,,ARK,SPR,720,NO,CN,2/22/14
2014422406,CAPIZ,SHELL,SPR,420,NO,PH,2/21/14
2014422408,CAPIZ,SHELL,SPR,500,NO,PH,2/21/14
2014422409,CAPIZ,SHELL,SPR,298,NO,PH,2/21/14
2014423016,PEARL,MUSSEL,SPR,6990,NO,CN,2/21/14
2014423016,,SEA FAN,CPR,1134,NO,CN,2/21/14
2014423016,ABALONE,SHELL,SPR,540,NO,CN,2/21/14
2014423018,MULE,DEER,SKI,2,NO,CA,2/14/14
2014423018,,MOOSE,SKI,2,NO,CA,2/14/14
2014423067,AFRICAN,LION,TRO,2,NO,ZA,2/14/14
2014423067,,SPRINGBOK,TRO,1,NO,ZA,2/14/14
2014423067,,GEMSBOK,TRO,1,NO,ZA,2/14/14
2014423067,,BLESBOK,TRO,1,NO,ZA,2/14/14
2014423067,GREATER,KUDU,TRO,1,NO,ZA,2/14/14
2014423067,,IMPALA,TRO,2,NO,ZA,2/14/14
2014423269,CHACMA,BABOON,TRO,2,NO,NA,2/12/14
2014423269,COMMON,ELAND,TRO,1,NO,NA,2/12/14
2014423269,GREATER,KUDU,TRO,2,NO,NA,2/12/14
2014423269,SOUTHERN AFRICAN,OSTRICH,TRO,1,NO,NA,2/12/14
2014423269,,HARTEBEEST,TRO,1,NO,NA,2/12/14
2014423269,,SPRINGBOK,TRO,2,NO,NA,2/12/14
2014423269,BLACK,WILDEBEEST,TRO,1,NO,NA,2/12/14
2014423788,GREAT PEARL,OYSTER,JWL,191,NO,PH,2/21/14
2014423788,ABALONE,SHELL,JWL,158,NO,NZ,2/21/14
2014423788,,SHELL,JWL,39,NO,US,2/21/14
2014423788,,OYSTER,JWL,90,NO,PF,2/21/14
2014423788,,SEA FAN,JWL,2,NO,CN,2/21/14
2014423913,TROCA,SHELL,SPR,105,NO,ID,2/23/14
2014423925,HARTMANN'S MT.,ZEBRA,TRO,1,NO,NA,2/19/14
2014423925,GREATER,KUDU,TRO,1,NO,NA,2/19/14
2014423925,,GEMSBOK,TRO,2,NO,NA,2/19/14
2014423925,,SPRINGBOK,TRO,2,NO,NA,2/19/14
2014423925,DESERT,WARTHOG,TRO,1,NO,NA,2/19/14
2014423925,,KLIPSPRINGER,TRO,1,NO,NA,2/19/14
2014423929,PHARAOH,CUTTLEFISH,MEA,800,KG,TH,2/25/14
2014423931,,GEMSBOK,HOR,1,NO,NA,2/19/14
2014423950,DESERT,WARTHOG,TUS,16,NO,NA,2/19/14
2014424472,,ELK,MEA,291,KG,NZ,2/20/14
2014424537,SOUTHERN AFRICAN,OSTRICH,FEA,960,NO,CN,2/21/14
2014424541,,VOLUTE,SPR,2400,NO,CN,2/21/14
2014424696,TROPICAL,FISH,LIV,9385,NO,TH,2/25/14
2014424696,"CRABS, LOBSTERS,",CRUSTACEANS,LIV,100,NO,TH,2/25/14
2014424775,DOMESTIC,YAK,TRO,1,NO,NP,2/21/14
2014425300,GREAT PEARL,OYSTER,JWL,267,NO,PH,2/26/14
2014425300,ABALONE,SHELL,JWL,154,NO,NZ,2/26/14
2014425300,,SHELL,JWL,12,NO,US,2/26/14
2014425300,,OYSTER,JWL,83,NO,PF,2/26/14
2014425300,,SEA FAN,JWL,3,NO,CN,2/26/14
2014425300,,OYSTER,JWL,72,NO,PH,2/26/14
2014425370,ARGENTINE SHORTFIN,SQUID,BOD,249941,KG,AR,2/27/14
2014425373,,MUREX,SPR,21600,NO,CN,2/24/14
2014425376,SOUTHERN AFRICAN,OSTRICH,FEA,277,KG,CN,2/24/14
2014425377,,STARFISH,BOD,42240,NO,PH,2/25/14
2014425377,,SAND DOLLAR,BOD,110400,NO,PH,2/25/14
2014425377,MOLLUSC,SHELL,SPR,1840,NO,PH,2/25/14
2014425548,AMERICAN BLACK,BEAR,RUG,1,NO,CA,2/25/14
2014425548,AMERICAN BLACK,BEAR,SKU,1,NO,CA,2/25/14
2014425588,HYBRID,LEOPARD CAT,LIV,1,NO,SE,2/26/14
2014425588,HYBRID,LEOPARD CAT,LIV,1,NO,SE,2/26/14
2014426184,,SQUID,MEA,1452,KG,TH,2/23/14
2014426198,BALL,PYTHON,LIV,1,NO,US,2/26/14
2014426204,TROPICAL,FISH,LIV,464,NO,PH,2/27/14
2014426204,OTHER,INVERTEBRATES,LIV,54,NO,PH,2/27/14
2014426204,"CRABS, LOBSTERS,",CRUSTACEANS,LIV,42,NO,PH,2/27/14
2014426204,MOLLUSC,SHELL,LIV,98,NO,PH,2/27/14
2014426205,HARTMANN'S MT.,ZEBRA,TRO,1,NO,NA,2/6/14
2014426205,,BLESBOK,TRO,1,NO,NA,2/6/14
2014426205,,IMPALA,TRO,1,NO,NA,2/6/14
2014426205,GREATER,KUDU,TRO,2,NO,NA,2/6/14
2014426205,,GEMSBOK,TRO,2,NO,NA,2/6/14
2014426205,,STEENBOK,TRO,1,NO,NA,2/6/14
2014426205,DESERT,WARTHOG,TRO,2,NO,NA,2/6/14
2014426205,,GEMSBOK,HOR,4,NO,NA,2/6/14
2014426210,,SQUID,MEA,306,KG,US,2/28/14
2014426213,BEKA,SQUID,MEA,879,KG,KR,2/28/14
2014426213,STALKED,SEA SQUIRT,MEA,129,KG,KR,2/28/14
2014426213,N. PACIFIC GIANT,OCTOPUS,MEA,572,KG,CN,2/28/14
2014426213,N. PACIFIC GIANT,OCTOPUS,MEA,147,KG,KR,2/28/14
2014426235,,OYSTER,SPR,846,NO,AU,2/23/14
2014426235,,OYSTER,SPR,50,NO,AU,2/23/14
2014426263,COMMON,OCTOPUS,MEA,139,KG,ES,2/27/14
2014426566,SOUTHERN AFRICAN,OSTRICH,FEA,960,NO,ZA,2/25/14
2014426724,,BLESBOK,TRO,1,NO,ZA,2/23/14
2014426729,TURBO,SHELL,SPR,75,NO,CN,2/23/14
2014426729,PEARL,MUSSEL,SPR,1239,NO,CN,2/23/14
2014426729,GREAT PEARL,OYSTER,SPR,48,NO,CN,2/23/14
2014426729,GREEN,TURBAN,SPR,15,NO,CN,2/23/14
2014426729,,OYSTER,SPR,3712,NO,CN,2/23/14
2014426729,ABALONE,SHELL,SPR,6593,NO,CN,2/23/14
2014426793,,OYSTER,SPR,23,NO,ID,2/22/14
2014427402,GREAT PEARL,OYSTER,JWL,81,NO,PH,2/28/14
2014427402,ABALONE,SHELL,JWL,118,NO,NZ,2/28/14
2014427402,,SHELL,JWL,12,NO,US,2/28/14
2014427402,,OYSTER,JWL,69,NO,PF,2/28/14
2014427402,,SEA FAN,JWL,3,NO,CN,2/28/14
2014427402,,OYSTER,JWL,8,NO,PH,2/28/14
2014427477,CAPIZ,SHELL,SPR,961,NO,PH,3/4/14
2014427593,,WOLF,SKI,1,NO,CA,2/25/14
2014427602,,WOLF,TRO,1,NO,CA,2/25/14
2014428058,SOUTHERN AFRICAN,OSTRICH,FEA,198000,NO,ZA,2/27/14
2014428071,,COWRIE,SPR,1200,NO,CN,3/1/14
2014428360,MOLLUSC,SHELL,SPR,1080,NO,ID,3/3/14
2014428360,MOLLUSC,SHELL,SPR,2640,NO,ID,3/3/14
2014428504,MOLLUSC,SHELL,SPR,1,NO,XX,1/21/14
2014428771,ARGENTINE SHORTFIN,SQUID,BOD,2495,KG,AR,3/6/14
2014428771,ARGENTINE SHORTFIN,SQUID,BOD,2495,KG,AR,3/6/14
2014428771,ARGENTINE SHORTFIN,SQUID,BOD,762,KG,AR,3/6/14
2014429026,,GEMSBOK,TRO,1,NO,NA,2/27/14
2014429026,,HARTEBEEST,TRO,1,NO,NA,2/27/14
2014429026,,GEMSBOK,HOR,2,NO,NA,2/27/14
2014429031,OLIVE,FLOUNDER,LIV,131,NO,KR,3/5/14
2014429031,RIDGED-EYE,FLOUNDER,LIV,26,NO,KR,3/5/14
2014429031,CHINESE WEATHER,LOACH,LIV,1050,NO,CN,3/5/14
2014429031,,SEA PINEAPPLE,LIV,360,NO,KR,3/5/14
2014429031,,SEA CUCUMBER,LIV,154,NO,KR,3/5/14
2014429053,TROPICAL,FISH,LIV,700,NO,TH,3/5/14
2014429053,TROPICAL,FISH,LIV,410,NO,TH,3/5/14
2014429053,TROPICAL,FISH,LIV,140,NO,TH,3/5/14
2014429053,TROPICAL,FISH,LIV,400,NO,TH,3/5/14
2014429053,TROPICAL,FISH,LIV,30,NO,TH,3/5/14
2014429053,TROPICAL,FISH,LIV,40,NO,TH,3/5/14
2014429053,TROPICAL,FISH,LIV,5,NO,TH,3/5/14
2014429053,TROPICAL,FISH,LIV,30,NO,TH,3/5/14
2014429061,BURCHELL'S,ZEBRA,TRO,1,NO,ZA,2/28/14
2014429070,,SQUID,MEA,3,KG,CN,3/5/14
2014429083,COMMON,WARTHOG,TRO,2,NO,ZA,2/24/14
2014429083,,IMPALA,TRO,2,NO,ZA,2/24/14
2014429083,,HARTEBEEST,TRO,2,NO,ZA,2/24/14
2014429083,BLUE,WILDEBEEST,TRO,1,NO,ZA,2/24/14
2014429083,,SPRINGBOK,TRO,1,NO,ZA,2/24/14
2014429083,,GEMSBOK,TRO,2,NO,ZA,2/24/14
2014429083,GREATER,KUDU,TRO,1,NO,ZA,2/24/14
2014429083,BLACK,WILDEBEEST,TRO,1,NO,ZA,2/24/14
2014429083,HARTMANN'S MT.,ZEBRA,TRO,1,NO,ZA,2/24/14
2014429083,BURCHELL'S,ZEBRA,TRO,1,NO,ZA,2/24/14
2014429088,,LEOPARD,TRO,1,NO,ZW,3/2/14
2014429088,HONEY,BADGER,TRO,1,NO,ZW,3/2/14
2014429090,BURCHELL'S,ZEBRA,SKI,2,NO,ZW,3/2/14
2014429455,GREAT PEARL,OYSTER,JWL,267,NO,PH,3/5/14
2014429455,ABALONE,SHELL,JWL,197,NO,NZ,3/5/14
2014429455,,SHELL,JWL,35,NO,US,3/5/14
2014429455,,OYSTER,JWL,53,NO,PF,3/5/14
2014429455,,SEA FAN,JWL,9,NO,CN,3/5/14
2014429455,,OYSTER,JWL,19,NO,PH,3/5/14
2014429500,ARGENTINE SHORTFIN,SQUID,BOD,24395,KG,AR,3/6/14
2014429726,,CARP,LIV,30,NO,JP,3/6/14
2014429759,TROPICAL,FISH,LIV,260,NO,MY,3/6/14
2014429790,TIMBER,RATTLESNAKE,MED,390,LT,US,2/26/14
2014429790,SOUTH AMERICAN,BUSHMASTER,MED,660,LT,PE,2/26/14
2014429790,INDIAN,COBRA,MED,420,LT,DE,2/26/14
